# أدوارُ الوحدات الـ١١٢ في المستويات التي لم يغطّها كتابٌ مُودَع — مسوّدةٌ **غيرُ موقَّعة**
# التوقيع: — (غيرُ موقَّعة) | الصائغ: الآلة من محفوظها بطلب صاحب المستودع (٢٦ أيلول ٢٠٢٦) | الحال: DRAFT
# لا تدخل السجلَّ مصدرًا حتّى يكتب صاحبُ المستودع «موقَّع» في سطر التوقيع.
# الأبجديّ: حسابُ الجُمَّل المشرقيّ (أبجد هوّز حطّي كلمن سعفص قرشت ثخذ ضظغ).
# الصفة: قسمةُ ابن الجزريّ (الجهر والهمس، الشدّة والتوسّط والرخاوة، الاستعلاء والاستفال،
#   الإطباق والانفتاح، الإذلاق والإصمات، ثمّ المفردة)؛ وفي «ا» الهمزةُ والألفُ معًا لأنّ الطيَّ جمعهما.
# النحويّ: ما وافق باب الحرف في «الشخصية الإسلامية» ج٣ يُنقَل منه في التشغيل حرفيًّا؛ وهذا العمودُ صياغةُ الآلة.
# الأعمدة: الوحدة، أبجدي: القيمة، صوتي: الصفة، اشتقاقي، صرفي، نحوي، إعرابي، الدال والمدلول معًا، وظيفي: التكملة
ضَ	800؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، استطالة، تفخيمٌ أعلى	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ضُ	800؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، استطالة، تفخيمٌ دون المفتوح	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ضِ	800؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، استطالة، أدنى مراتب التفخيم	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ضْ	800؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، استطالة، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
طَ	9؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، مطبق، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون، تفخيمٌ أعلى	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد حروف الإطباق (اصطبر)؛ والحالُ لا تغيّر أصالتَه	طاءُ الافتعال المبدلة (اصطَبَر)؛ وفي غيرها: حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
طُ	9؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، مطبق، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون، تفخيمٌ دون المفتوح	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد حروف الإطباق (اصطبر)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
طِ	9؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، مطبق، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون، أدنى مراتب التفخيم	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد حروف الإطباق (اصطبر)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
طْ	9؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، مطبق، مُصمَت، قلقلة ظاهرة، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد حروف الإطباق (اصطبر)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ظَ	900؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، تفخيمٌ أعلى	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ظُ	900؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، تفخيمٌ دون المفتوح	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ظِ	900؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، أدنى مراتب التفخيم	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ظْ	900؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، مطبق، مُصمَت، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
عَ	70؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
عُ	70؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
عِ	70؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
عْ	70؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
غَ	1000؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، منفتح، مُصمَت، تفخيمٌ أعلى	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
غُ	1000؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، منفتح، مُصمَت، تفخيمٌ دون المفتوح	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
غِ	1000؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، منفتح، مُصمَت، أدنى مراتب التفخيم	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
غْ	1000؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستعلٍ، منفتح، مُصمَت، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
فَ	80؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُذلَق	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	فاءُ العطف للترتيب والتعقيب، وفاءُ جواب الشرط، والفاءُ السببيّة	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	دالٌّ على معنًى في غيره إذا اقترن بلفظ: فاءُ العطف للترتيب والتعقيب، وفاءُ جواب الشرط، والفاءُ السببيّة	خارج «سألتمونيها»؛ الأدوار: أ | م
فُ	80؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُذلَق	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
فِ	80؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُذلَق	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
فْ	80؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُذلَق	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
قَ	100؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، منفتح، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون، تفخيمٌ أعلى	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
قُ	100؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، منفتح، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون، تفخيمٌ دون المفتوح	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
قِ	100؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، منفتح، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون، أدنى مراتب التفخيم	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
قْ	100؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستعلٍ، منفتح، مُصمَت، قلقلة ظاهرة، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها؛ وفاتحةُ سورةٍ قائمةٌ بنفسها (ص، ق، ن) لا يحكم الكتابُ بإعرابها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
